FamilyName,CampName,FamilyCaseID,FamilyNumber,Active,Balance,Note
N/A,Al Hol Camp 01,Hol040938,7,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol040937,2,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol040976,3,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol040947,1,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol032258,2,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol022700,1,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol027931,2,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol017441,3,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol017435,3,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol027818,3,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol040965,1,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol017605,10,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol040948,2,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol040971,2,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol040929,3,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol040930,1,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol025189,4,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol031903,1,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol040985,2,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol017385,4,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol040986,2,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol040994,3,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol040997,2,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol040990,3,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol040992,7,yes,"[[""Kerosene"",275]]",
N/A,Al Hol Camp 01,Hol040998,8,yes,"[[""Kerosene"",275]]",
