FamilyName,CampName,FamilyCaseID,FamilyNumber,Active,Balance,Note
N/A,Al Hol Camp 05,Hol040979,6,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 05,Hol040980,3,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 05,Hol033709,2,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 05,hol039922,3,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 05,hol039554,2,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 05,hol040968,4,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 05,Hol040946,2,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 05,Hol017452,2,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 05,Hol037514,4,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 05,Hol017455,2,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 05,Hol040969,4,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 05,hol032150,3,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 05,hol026435,3,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 05,hol038709,3,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 05,hol036296,1,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 05,hol039418,1,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 05,hol035774,2,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 05,hol037968,3,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 05,Hol040963,1,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 05,Hol022171,3,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 05,Hol040946,2,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 05,Hol040980,3,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 05,Hol037860,2,yes,"[[""Kerosene"",225]]",
