FamilyName,CampName,FamilyCaseID,FamilyNumber,Active,Balance,Note
N/A,Al Hol Camp 01,Hol041007,2,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 01,Hol041003,2,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 01,Hol040996,1,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 01,Hol041000,3,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 01,Hol041012,5,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 01,Hol040927,2,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 01,Hol040973,2,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 01,Hol041013,4,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 01,Hol041010,6,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 01,Hol041016,4,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 01,Hol041015,2,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 01,Hol041014,2,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 01,Hol041011,9,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 01,Hol017140,3,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 01,Hol040931,2,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 01,Hol025189,4,yes,"[[""Kerosene"",225]]",
N/A,Al Hol Camp 01,Hol041004,2,yes,"[[""Kerosene"",225]]",
